Constituent_ID,Age,Gender,Income,Assigned_Solicitors_Date,Assigned_Fundraiser,Assigned_Solicitors_Date_1,Assigned_Fundraiser_1,Sign_Up_Amount,Frequency,Sign_Up_Date,Current_Status,Status.Indicator,Fund,First_Gift_Date,First_Gift_Amount,Last_Gift_Date,Last_Gift_Amount,Saved,Saved_Date,Upgrade,Upgrade_Response,Upgrade2,Upgrade_Date,Upgrade_Response_1,Upgrade_1,Upgrade_Date_1,Cancellation,Cancellation Date,Cancellation_1,Cancellation Date_1,Total_Number_Of_Gifts,Total_Gift_Amount,DDD,DD_Dishonored,Dishonored_Date,CCC,Ccard_chargeback,Chargeback_Date,Times,Sign Up times,Sign Up times_1,Sign Up times_2,Sign Up times_3,Sign Up times_4,DDDown,IF DD Downgrade,IF DD Downgrade_1
1367025,32,Female,0,5/03/2016,Canvasser,8/09/2008,Frontliner,17,MONTHLY GIVING,7/03/2016,Active,1,AQ-DDC2016,7/04/2016,35,9/05/2016,35,0,,0,,,,,,,,,,,5,175,0,,,0,,,2,7/10/2008,7/03/2016,,,,0,,
213364,73,Female,29200,17/03/2016,Telefundraiser,15/11/2012,Telefundraiser,80,MONTHLY GIVING,7/03/2016,Active,1,AQ-MDP2016; RN-AUTO2016L,6/04/2016,40,9/05/2016,40,0,,0,,,,,,,,,,,41,1110,1,DD Dishonoured,9/02/2015,0,,,2,7/12/2008,7/03/2016,,,,0,,
1368266,36,Male,0,19/04/2016,Telefundraiser,3/11/2015,Telefundraiser,50,MONTHLY GIVING,7/11/2015,Held,1,AQ-PHONE2015; RN-AUTO2016,3/11/2015,40,9/05/2016,50,0,,1,TM-Yes,UTM1603,21/03/2016,,,,,,,,46,880,0,,,0,,,2,2/02/2009,7/11/2015,,,,0,,
1368324,55,Male,85000,22/03/2016,Telefundraiser,,,50,MONTHLY GIVING,7/03/2016,Active,1,AQ-PHONE2016,22/03/2016,50,9/05/2016,50,0,,0,,,,,,,,,,,9,450,0,,,0,,,1,7/03/2016,,,,,0,,
216129,44,Female,0,23/03/2016,Telefundraiser,9/02/2009,Saver,40,MONTHLY GIVING,7/03/2016,Active,1,AQ-PHONE2016,,0,,0,0,,0,,,,,,,,,,,1,40,0,,,0,,,2,7/01/2009,7/03/2016,,,,0,,
216295,35,Male,0,24/11/2015,Saver,23/10/2015,Telefundraiser,30,MONTHLY GIVING,7/11/2015,Terminated,0,RN-AUTO2015S,11/11/2015,30,7/03/2016,30,1,24/11/2015,0,,,,,,,Cancel Recurring Donation,23/03/2016,,,2,60,0,,,0,,,2,7/03/2009,7/11/2015,,,,0,,
1368852,43,Female,0,1/03/2016,Telefundraiser,18/12/2008,Canvasser,20,MONTHLY GIVING,7/03/2016,Active,1,AQ-PHONE2016,16/03/2016,40,16/03/2016,40,0,,0,,,,,,,,,,,1,40,0,,,0,,,2,3/02/2009,7/03/2016,,,,0,,
1369205,37,Female,38800,7/08/2015,Telefundraiser,13/01/2009,Canvasser,26,MONTHLY GIVING,7/08/2015,Terminated,0,AQ-PHONE2015,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,8/09/2015,,,0,0,1,DD Dishonoured,26/08/2015,0,,,2,7/03/2009,7/08/2015,,,,0,,
221800,26,Female,0,24/03/2016,Telefundraiser,,,26,MONTHLY GIVING,7/03/2016,Active,1,AQ-PHONE2016,9/05/2016,26,9/05/2016,26,0,,0,,,,,,,,,,,3,78,0,,,0,,,2,7/04/2009,7/03/2016,,,,0,,
223545,57,Male,20800,4/11/2015,Telefundraiser,8/02/2013,Telefundraiser,40,MONTHLY GIVING,7/11/2015,Active,1,AQ-PHONE2015,18/11/2015,40,9/05/2016,40,0,,0,,,,,,,,,,,80,1860,0,,,0,,,2,7/06/2009,7/11/2015,,,,0,,
225353,47,Male,0,4/03/2016,Telefundraiser,29/05/2014,Telefundraiser,30,MONTHLY GIVING,7/03/2016,Active,1,RN-AUTO2016L,23/03/2016,30,9/05/2016,30,0,,0,,,,,,,,,,,47,1200,0,,,0,,,2,7/07/2009,7/03/2016,,,,0,,
225713,73,Female,42500,,WEB,,,10,MONTHLY GIVING,7/08/2015,Active,1,AQ-DDC2015,8/06/2015,10,30/05/2016,10,0,,0,,,,,,,,,,,86,1190,0,,,0,,,2,7/07/2009,7/08/2015,,,,0,,
227521,25,Female,42500,,WEB,,,5,MONTHLY GIVING,7/03/2016,Active,1,AQ-WEB2016,16/03/2016,5,9/05/2016,5,0,,0,,,,,,,,,,,13,445,0,,,0,,,2,7/08/2009,7/03/2016,,,,0,,
227884,49,Female,51700,24/03/2016,Telefundraiser,16/07/2009,Frontliner,26,MONTHLY GIVING,7/03/2016,Active,1,AQ-PHONE2016,13/05/2016,26,13/05/2016,26,0,,0,,,,,,,,,,,6,150,0,,,0,,,2,7/08/2009,7/03/2016,,,,0,,
228533,33,Male,85000,6/08/2015,Canvasser,31/07/2009,Frontliner,25,MONTHLY GIVING,7/08/2015,Terminated,0,AQ-DDC2015,6/08/2015,25,6/08/2015,25,0,,0,,,,,,,Cancel Recurring Donation,13/08/2015,,,1,25,0,,,0,,,2,7/09/2009,7/08/2015,,,,0,,
1374055,52,Female,56000,28/10/2015,Canvasser,3/09/2009,Canvasser,25,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,11/11/2015,25,9/05/2016,25,0,,0,,UTM1601,20/01/2016,,,,,,,,27,505,0,,,0,,,2,8/10/2009,7/11/2015,,,,0,,
230379,25,Female,24800,9/10/2015,Saver,18/08/2015,Telefundraiser,8,MONTHLY GIVING,7/08/2015,Active,1,RN-AUTO2015S,2/09/2015,30,9/05/2016,8,1,12/10/2015,0,,,,,,,,,,,10,102,1,DD Dishonoured,7/10/2015,0,,,3,7/10/2009,7/08/2015,7/08/2015,,,0,,
230838,42,Male,95000,22/03/2016,Telefundraiser,12/01/2016,Saver,5,MONTHLY GIVING,7/03/2016,Active,1,RN-AUTO2016L,8/06/2015,20,9/05/2016,5,1,12/01/2016,0,TM-No Conversation,UTM1510,24/11/2015,,,,,,,,84,1495,0,,,0,,,2,7/10/2009,7/03/2016,,,,0,,
1375160,27,Female,45800,29/10/2015,Canvasser,10/11/2009,Frontliner,35,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,2/06/2015,5,24/05/2016,5,0,,0,,UTM1601,20/01/2016,,,,,,,,320,1900,0,,,0,,,2,1/12/2009,7/11/2015,,,,0,,
235359,37,Female,47500,29/03/2016,Telefundraiser,20/11/2015,Canvasser,28,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015; RN-AUTO2016,7/01/2016,25,12/05/2016,28,0,,0,,UTM1603,21/03/2016,,,,,,,,9,243,0,,,0,,,2,7/12/2009,7/11/2015,,,,0,,
236034,61,Female,0,28/09/2015,Saver,13/05/2015,Canvasser,20,MONTHLY GIVING,7/03/2016,Active,1,RN-AUTO2016L,7/07/2015,40,11/05/2016,20,1,28/09/2015,0,,,,,,,,,,,14,340,0,,,0,,,3,7/01/2010,7/05/2015,7/03/2016,,,0,,
236084,35,Female,53300,7/08/2015,Telefundraiser,24/11/2009,Canvasser,26,MONTHLY GIVING,7/08/2015,Terminated,0,AQ-PHONE2015,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,28/08/2015,,,0,0,1,DD Dishonoured,26/08/2015,0,,,2,7/01/2010,7/08/2015,,,,0,,
236174,56,Male,38800,16/03/2016,Telefundraiser,23/10/2012,Telefundraiser,26,MONTHLY GIVING,7/03/2016,Active,1,AQ-PHONE2016,16/03/2016,26,9/05/2016,26,0,,0,TM-Not Interested Financial,UTM1605,25/05/2016,,,,,,,,26,869,0,,,0,,,2,7/01/2010,7/03/2016,,,,0,,
236977,26,Female,31300,12/11/2015,Telefundraiser,10/12/2009,Frontliner,40,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-PHONE2015,,0,,0,0,,0,,,,,,,,,,,14,280,0,,,0,,,2,7/01/2010,7/11/2015,,,,0,,
237800,52,Male,0,22/03/2016,Telefundraiser,12/06/2013,Telefundraiser,30,MONTHLY GIVING,7/03/2016,Active,1,RN-AUTO2016S,22/03/2016,30,9/05/2016,30,0,,0,,,,,,,,,,,57,1255,0,,,0,,,2,7/02/2010,7/03/2016,,,,0,,
238096,49,Female,73000,12/11/2015,Telefundraiser,22/12/2009,Canvasser,26,MONTHLY GIVING,7/11/2015,Active,1,AQ-PHONE2015,18/11/2015,26,9/05/2016,26,0,,1,TM-Yes,UTM1601,28/01/2016,,,,,,,,12,312,0,,,0,,,2,7/02/2010,7/11/2015,,,,0,,
1376540,40,Female,0,9/03/2016,Agency FR,18/01/2010,Canvasser,20,MONTHLY GIVING,7/03/2016,Active,1,AQ-DDC2016,23/03/2016,20,9/05/2016,20,0,,0,TM-Not Interested Financial,UTM1605,19/05/2016,,,,,,,,79,460,0,,,0,,,2,12/02/2010,7/03/2016,,,,0,,
240100,25,Female,60000,17/08/2015,Canvasser,28/01/2010,Frontliner,25,MONTHLY GIVING,7/08/2015,Terminated,0,AQ-DDC2015,2/09/2015,25,7/10/2015,25,0,,0,,,,,,,Cancel Recurring Donation,9/10/2015,,,2,50,0,,,0,,,2,7/03/2010,7/08/2015,,,,0,,
1377290,50,Male,22500,,WEB,,,100,ANNUAL GIVING,7/11/2015,Active,1,AQ-WEB2015,25/11/2015,100,25/11/2015,100,0,,0,,,,,,,,,,,2,200,0,,,0,,,1,7/11/2015,,,,,0,,
242915,53,Female,62500,26/11/2015,Telefundraiser,8/03/2012,Telefundraiser,26,MONTHLY GIVING,7/11/2015,Active,1,AQ-PHONE2015,26/11/2015,26,9/05/2016,26,0,,0,,UTM1601,20/01/2016,,,,,,,,17,788,0,,,1,Ccard chargeback,7/11/2014,2,7/04/2010,7/11/2015,,,,0,,
1378734,39,Female,27500,18/08/2015,Canvasser,,,25,MONTHLY GIVING,7/08/2015,Terminated,0,AQ-DDC2015,18/08/2015,25,7/10/2015,25,0,,0,TM-No Conversation,UTM1510,23/11/2015,,,,Cancel Recurring Donation,2/11/2015,,,3,75,0,,,0,,,1,7/08/2015,,,,,0,,
1379256,30,Female,100000,25/08/2015,Saver,13/08/2015,Telefundraiser,10,MONTHLY GIVING,7/08/2015,Active,1,RN-AUTO2015S,13/08/2015,60,9/05/2016,10,1,25/08/2015,0,,,,,,,,,,,16,210,0,,,0,,,1,7/08/2015,,,,,0,,
246756,30,Male,60000,14/03/2016,Saver,22/02/2016,Canvasser,25,MONTHLY GIVING,7/03/2016,Terminated,0,RN-AUTO2016S,,0,,0,1,14/03/2016,0,,,,,,,,,,,1,15,0,,,0,,,2,7/06/2010,7/03/2016,,,,0,,
246947,25,Male,63300,19/02/2016,Agency FR,19/05/2010,Frontliner,30,MONTHLY GIVING,7/03/2016,Held,1,AQ-DDC2016,,0,,0,0,,0,,,,,,,,,,,0,0,0,,,0,,,2,7/06/2010,7/03/2016,,,,0,,
247428,26,Male,62500,29/03/2016,Agency FR,1/06/2010,Canvasser,25,MONTHLY GIVING,7/03/2016,Terminated,0,AQ-DDC2016,30/03/2016,25,7/04/2016,25,0,,0,,,,,,,Cancel Recurring Donation,9/05/2016,,,11,230,0,,,0,,,2,7/06/2010,7/03/2016,,,,0,,
248067,77,Male,33100,10/11/2015,Canvasser,14/06/2010,Frontliner,25,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,9/02/2016,40,9/05/2016,40,0,,0,,,,,,,,,,,7,230,0,,,0,,,2,7/07/2010,7/11/2015,,,,0,,
250209,27,Male,0,24/03/2016,Telefundraiser,5/08/2010,Frontliner,40,MONTHLY GIVING,7/03/2016,Terminated,0,AQ-PHONE2016,,0,,0,0,,0,,,,,,,,,,,5,75,0,,,0,,,2,7/09/2010,7/03/2016,,,,0,,
1382736,103,Female,45000,25/11/2015,Telefundraiser,25/07/2012,Telefundraiser,15,MONTHLY GIVING,7/11/2015,Active,1,AQ-PHONE2015,25/11/2015,26,9/05/2016,26,0,,0,,UTM1603,21/03/2016,,,,,,,,13,283,0,,,0,,,1,7/11/2015,,,,,0,,
251631,42,Female,53300,6/08/2015,Telefundraiser,18/11/2013,Telefundraiser,40,MONTHLY GIVING,7/08/2015,Active,1,AQ-PHONE2015,26/08/2015,40,9/05/2016,40,0,,0,,,,,,,,,,,59,1860,1,DD Dishonoured,7/09/2015,0,,,2,7/10/2010,7/08/2015,,,,0,,
251647,51,Female,45000,27/10/2015,Canvasser,23/09/2010,Canvasser,35,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,11/11/2015,35,9/05/2016,35,0,,0,,UTM1603,21/03/2016,,,,,,,,25,535,0,,,0,,,2,7/10/2010,7/11/2015,,,,0,,
1383477,53,Male,35000,4/03/2016,Telefundraiser,27/11/2012,Telefundraiser,30,MONTHLY GIVING,7/03/2016,Active,1,RN-AUTO2016L,4/03/2016,30,9/05/2016,30,0,,0,,,,,,,,,,,39,910,0,,,1,Ccard chargeback,7/10/2014,2,7/11/2010,7/03/2016,,,,0,,
1383527,66,Female,36300,30/07/2015,Canvasser,23/10/2010,Canvasser,30,MONTHLY GIVING,7/08/2015,Terminated,0,AQ-DDC2015,19/08/2015,35,9/02/2016,30,0,,0,,UTM1512,31/12/2015,,UTM1601,20/01/2016,,,,,18,256.25,0,,,0,,,2,10/11/2010,7/08/2015,,,,0,,
253017,37,Female,51100,22/02/2016,Telefundraiser,28/05/2012,Telefundraiser,30,MONTHLY GIVING,7/03/2016,Active,1,RN-AUTO2016L,9/03/2016,30,9/05/2016,30,0,,0,,,,,,,,,,,50,1327,0,,,0,,,2,7/11/2010,7/03/2016,,,,0,,
253232,61,Male,88800,,WEB,,,416,MONTHLY GIVING,9/11/2015,Active,1,X-RW111,8/06/2015,50,9/05/2016,416,0,,0,,,,,,,Cancel Recurring Donation,9/10/2015,,,73,8258,0,,,0,,,2,7/11/2010,9/11/2015,,,,0,,
255698,56,Male,0,,WEB,,,25,MONTHLY GIVING,7/08/2015,Held,1,MISCINC2015,8/06/2015,50,2/05/2016,25,0,,0,TM-Not Interested,UTM1507,6/08/2015,,,,,,,,68,2640,0,,,0,,,2,7/01/2011,7/08/2015,,,,0,,
1385085,53,Male,38300,24/03/2016,Telefundraiser,7/02/2011,Canvasser,26,MONTHLY GIVING,7/03/2016,Terminated,0,AQ-PHONE2016,24/03/2016,26,12/04/2016,26,0,,0,,,,,,,Cancel Recurring Donation,6/05/2016,,,3,67,0,,,0,,,2,7/02/2011,7/03/2016,,,,0,,
258722,63,Male,72500,22/03/2016,Telefundraiser,21/07/2011,Telefundraiser,30,MONTHLY GIVING,7/03/2016,Active,1,RN-AUTO2016L,22/03/2016,30,9/05/2016,30,0,,0,,,,,,,Cancel Recurring Donation,8/06/2015,,,56,1714,0,,,1,Ccard chargeback,7/05/2015,2,7/03/2011,7/03/2016,,,,0,,
260135,58,Female,32500,13/11/2015,Canvasser,21/04/2011,Frontliner,25,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,2/12/2015,25,7/04/2016,25,0,,0,TM-Not Interested Financial,UTM1602,14/03/2016,,,,,,,,22,490,0,,,0,,,2,7/05/2011,7/11/2015,,,,0,,
1386345,0,Female,90000,31/08/2015,Telefundraiser,22/05/2012,Saver,30,MONTHLY GIVING,7/08/2015,Terminated,0,AQ-PHONE2015,2/09/2015,30,2/09/2015,30,0,,0,,,,,,,Cancel Recurring Donation,14/10/2015,,,10,170,0,,,1,Ccard chargeback,7/10/2015,2,7/06/2011,7/08/2015,,,,0,,
262408,39,Male,0,8/12/2015,Saver,23/11/2015,Saver,20,MONTHLY GIVING,7/11/2015,Terminated,0,RN-AUTO2015S,7/12/2015,20,7/03/2016,20,1,23/11/2015,0,,,,,,,Cancel Recurring Donation,17/03/2016,,,7,115,0,,,0,,,3,7/10/2005,7/06/2011,7/11/2015,,,0,,
262573,41,Female,0,21/03/2016,Canvasser,31/01/2013,Telefundraiser,25,MONTHLY GIVING,7/03/2016,Terminated,0,AQ-DDC2016,,0,,0,0,,0,,,,,,,,,,,6,46,0,,,0,,,3,26/02/2000,7/06/2011,7/03/2016,,,0,,
263201,41,Female,52900,23/10/2015,Telefundraiser,29/06/2011,Frontliner,10,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-PHONE2015,11/11/2015,26,11/11/2015,26,0,,0,,,,,,,,,,,7,146,0,,,0,,,2,7/07/2011,7/11/2015,,,,0,,
263871,76,Female,0,3/03/2016,Telefundraiser,4/11/2013,Saver,30,MONTHLY GIVING,7/03/2016,Terminated,0,RN-AUTO2016L,3/03/2016,30,9/05/2016,30,0,,0,,,,,,,,,,,45,1010,0,,,1,Ccard chargeback,7/11/2014,2,7/08/2011,7/03/2016,,,,0,,
8453394,54,Male,55600,,WEB,,,20,MONTHLY GIVING,7/11/2015,Active,1,AQ-WEB2015,8/06/2015,20,9/05/2016,20,0,,0,TM-Not Interested,UTM1506,9/07/2015,,UTM1603,21/03/2016,Cancel Recurring Donation,7/10/2015,,,38,610,0,,,1,Ccard chargeback,7/08/2015,2,7/07/2013,7/11/2015,,,,0,,
264265,77,Female,0,25/05/2016,Telefundraiser,,,33,MONTHLY GIVING,7/03/2016,Held,1,AQ-WEB2016; RN-AUTO2016,31/03/2016,5,9/05/2016,5,0,,1,TM-Yes,UTM1605,25/05/2016,,,,,,,,7,147,0,,,0,,,2,7/08/2011,7/03/2016,,,,0,,
264500,44,Female,100000,16/03/2016,Telefundraiser,4/11/2011,Saver,10,MONTHLY GIVING,7/03/2016,Terminated,0,RN-AUTO2016L,6/04/2016,10,9/05/2016,10,0,,0,,,,,,,,,,,44,440,0,,,0,,,2,7/08/2011,7/03/2016,,,,0,,
264813,29,Male,0,7/03/2016,Canvasser,15/08/2011,Canvasser,25,MONTHLY GIVING,7/03/2016,Active,1,AQ-DDC2016,23/03/2016,25,9/05/2016,25,0,,0,,,,,,,,,,,19,425,0,,,0,,,2,7/08/2011,7/03/2016,,,,0,,
264581,24,Female,0,11/03/2016,Telefundraiser,9/01/2015,Saver,10,MONTHLY GIVING,7/03/2016,Held,1,RN-AUTO2016L,30/03/2016,10,10/05/2016,10,0,,0,,,,,,,,,,,15,220,0,,,0,,,2,7/08/2011,7/03/2016,,,,0,,
265131,53,Male,0,15/03/2016,Telefundraiser,,,80,MONTHLY GIVING,7/03/2016,Active,1,AQ-PHONE2016,30/03/2016,80,9/05/2016,80,0,,0,,,,,,,,,,,17,880,0,,,0,,,2,7/09/2011,7/03/2016,,,,0,,
802172,56,Male,0,12/03/2016,Canvasser,,,35,MONTHLY GIVING,7/03/2016,Terminated,0,AQ-DDC2016,30/03/2016,35,30/03/2016,35,0,,0,,,,,,,,,,,1,35,0,,,0,,,1,7/03/2016,,,,,0,,
803248,28,Female,0,14/03/2016,Telefundraiser,1/12/2014,Telefundraiser,10,MONTHLY GIVING,7/03/2016,Active,1,RN-AUTO2016L,14/03/2016,10,9/05/2016,10,0,,0,TM-Not Interested Financial,UTM1605,26/05/2016,,,,,,,,13,185,1,DD Dishonoured,9/03/2015,0,,,3,7/10/2011,7/12/2014,7/03/2016,,,0,,
503609,24,Male,100000,9/12/2015,Saver,30/07/2015,Telefundraiser,20,MONTHLY GIVING,7/08/2015,Held,1,RN-AUTO2015S; RN-AUTO2016,30/07/2015,26,9/05/2016,8,1,9/12/2015,0,TM-No Conversation,UTM1511,2/12/2015,,,,,,,,14,202,0,,,0,,,1,7/08/2015,,,,,0,,
503931,49,Female,0,14/03/2016,Telefundraiser,26/04/2011,Saver,26,MONTHLY GIVING,7/03/2016,Held,1,AQ-PHONE2016,16/03/2016,26,12/04/2016,26,0,,0,,,,,,,,,,,43,307,0,,,0,,,2,7/04/2002,7/03/2016,,,,0,,
504669,0,Male,0,23/09/2015,Saver,6/08/2015,Telefundraiser,26,MONTHLY GIVING,7/08/2015,Active,1,RN-AUTO2015S,6/08/2015,26,9/05/2016,26,1,23/09/2015,0,,,,,,,,,,,16,416,0,,,0,,,1,7/08/2015,,,,,0,,
504761,24,Female,41700,18/03/2016,Canvasser,26/02/2013,Telefundraiser,30,MONTHLY GIVING,7/03/2016,Terminated,0,AQ-DDC2016,7/10/2015,6,9/05/2016,16,0,,0,,,,,,,,,,,43,649,1,DD Dishonoured,8/06/2015,0,,,2,7/10/2012,7/03/2016,,,,0,,
505122,0,Female,52500,27/08/2015,Telefundraiser,,,20,MONTHLY GIVING,7/08/2015,Active,1,AQ-PHONE2015,27/08/2015,26,9/05/2016,26,0,,0,,UTM1512,31/12/2015,,,,,,,,16,392,0,,,0,,,1,7/08/2015,,,,,0,,
505540,70,Female,62500,10/11/2015,Telefundraiser,5/08/2015,Telefundraiser,40,MONTHLY GIVING,7/08/2015,Active,1,RN-AUTO2016S,5/08/2015,40,9/05/2016,65,0,,0,,,,,,,,,,,16,930,0,,,0,,,1,7/08/2015,,,,,0,,
804872,42,Female,19200,9/10/2015,Saver,30/07/2015,Canvasser,10,MONTHLY GIVING,7/08/2015,Active,1,RN-AUTO2015S,19/08/2015,25,9/05/2016,10,1,9/10/2015,0,,,,,,,,,,,16,215,0,,,0,,,1,7/08/2015,,,,,0,,
804883,0,Female,0,17/03/2016,Telefundraiser,19/10/2011,Telefundraiser,20,MONTHLY GIVING,7/03/2016,Active,1,RN-AUTO2016L,6/04/2016,20,9/05/2016,20,0,,0,,,,,,,,,,,47,940,0,,,0,,,2,7/11/2011,7/03/2016,,,,0,,
1388667,52,Female,45000,18/11/2015,Telefundraiser,30/07/2011,Frontliner,40,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-PHONE2015,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,30/11/2015,,,0,0,0,,,0,,,2,7/10/2011,7/11/2015,,,,0,,
805450,41,Female,71300,4/11/2015,Canvasser,,,35,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,9/11/2015,,,0,0,0,,,0,,,1,7/11/2015,,,,,0,,
267899,54,Female,47000,5/08/2015,Canvasser,3/11/2011,Canvasser,40,MONTHLY GIVING,7/08/2015,Terminated,0,AQ-DDC2015,26/08/2015,40,26/08/2015,40,0,,0,,,,,,,Cancel Recurring Donation,16/09/2015,,,4,100,1,DD Dishonoured,7/09/2015,0,,,2,7/11/2011,7/08/2015,,,,0,,
268289,67,Male,0,24/03/2016,Telefundraiser,17/11/2011,Frontliner,26,MONTHLY GIVING,7/03/2016,Terminated,0,AQ-PHONE2016,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,6/04/2016,,,6,80,0,,,0,,,2,7/11/2011,7/03/2016,,,,0,,
268625,51,Male,58300,21/08/2015,Telefundraiser,25/11/2011,Frontliner,50,MONTHLY GIVING,7/08/2015,Active,1,AQ-PHONE2015,21/08/2015,50,9/05/2016,50,0,,0,,,,,,,,,,,19,1550,0,,,1,Ccard chargeback,7/10/2014,2,7/12/2011,7/08/2015,,,,0,,
510978,47,Female,50700,5/11/2015,Telefundraiser,5/06/2012,Telefundraiser,26,MONTHLY GIVING,7/11/2015,Active,1,AQ-PHONE2015,25/11/2015,26,9/05/2016,26,0,,0,,,,,,,,,,,44,1713,0,,,0,,,2,7/12/2011,7/11/2015,,,,0,,
511162,54,Female,28300,8/03/2016,Telefundraiser,1/04/2014,Telefundraiser,60,MONTHLY GIVING,7/03/2016,Active,1,AQ-PHONE2016,8/03/2016,60,9/05/2016,60,0,,0,,,,,,,,,,,9,540,0,,,0,,,1,7/03/2016,,,,,0,,
268830,63,Female,0,3/03/2016,Telefundraiser,28/11/2011,Frontliner,30,MONTHLY GIVING,7/03/2016,Active,1,AQ-PHONE2016,3/03/2016,30,9/05/2016,30,0,,0,,,,,,,,,,,15,450,0,,,0,,,2,7/12/2011,7/03/2016,,,,0,,
511460,21,Female,47500,8/12/2015,Saver,5/08/2015,Telefundraiser,30,MONTHLY GIVING,7/08/2015,Active,1,RN-AUTO2015S,26/08/2015,30,9/05/2016,30,1,8/12/2015,0,TM-No Conversation,UTM1510,26/11/2015,,,,,,,,13,390,0,,,0,,,1,7/08/2015,,,,,0,,
513942,40,Female,0,,WEB,,,43,MONTHLY GIVING,7/03/2016,Active,1,AQ-DDC2016,6/03/2016,25,9/05/2016,8,0,,0,,,,,,,,,,,10,159,0,,,0,,,2,7/03/2016,7/09/2016,,,,0,,
270098,43,Male,0,11/08/2015,Telefundraiser,26/06/2012,Telefundraiser,10,MONTHLY GIVING,7/08/2015,Active,1,AQ-PHONE2015,11/08/2015,26,9/05/2016,10,0,,0,,,,,,,,,,,28,456,0,,,0,,,2,7/01/2012,7/08/2015,,,,1,Cancel log notes,
810368,59,Female,0,15/03/2016,Canvasser,,,5,MONTHLY GIVING,7/03/2016,Active,1,AQ-DDC2016,15/03/2016,25,9/05/2016,25,0,,0,,,,,,,,,,,9,105,0,,,0,,,1,7/03/2016,,,,,0,,
516539,23,Female,0,1/03/2016,Telefundraiser,25/11/2015,Telefundraiser,68,MONTHLY GIVING,7/11/2015,Active,1,AQ-PHONE2015; RN-AUTO2016,25/11/2015,40,11/05/2016,68,0,,1,TM-Yes,UTM1601,20/01/2016,,,,,,,,10,568,0,,,0,,,2,7/03/2013,7/11/2015,,,,0,,
516690,0,Female,41700,2/11/2015,Telefundraiser,,,26,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-PHONE2015,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,10/11/2015,,,0,0,0,,,0,,,1,7/11/2015,,,,,0,,
517014,22,Female,41700,19/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,19/11/2015,25,19/11/2015,25,0,,0,,,,,,,Cancel Recurring Donation,26/11/2015,,,1,25,0,,,0,,,1,7/11/2015,,,,,0,,
517358,55,Female,0,16/09/2015,Saver,19/08/2015,Telefundraiser,10,MONTHLY GIVING,7/08/2015,Terminated,0,RN-AUTO2015S,19/08/2015,26,7/04/2016,10,1,16/09/2015,0,,,,,,,Cancel Recurring Donation,2/05/2016,,,9,122,0,,,0,,,1,7/08/2015,,,,,0,,
517376,0,Male,0,6/08/2015,Telefundraiser,,,26,MONTHLY GIVING,7/08/2015,Terminated,0,AQ-PHONE2015,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,14/08/2015,,,0,0,0,,,0,,,1,7/08/2015,,,,,0,,
517425,0,Female,41700,20/08/2015,Telefundraiser,,,10,MONTHLY GIVING,7/08/2015,Active,1,AQ-PHONE2015,20/08/2015,26,9/05/2016,10,0,,0,,,,,,,,,,,14,172,0,,,0,,,1,7/08/2015,,,,,0,,
517549,34,Female,45000,4/11/2015,Canvasser,,,20,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,11/11/2015,20,9/05/2016,20,0,,0,,,,,,,,,,,13,260,0,,,0,,,1,7/11/2015,,,,,0,,
517944,48,Male,85000,26/11/2015,Telefundraiser,,,50,MONTHLY GIVING,7/11/2015,Active,1,AQ-PHONE2015,26/11/2015,50,9/05/2016,50,0,,0,,,,,,,,,,,13,650,0,,,0,,,1,7/11/2015,,,,,0,,
519059,0,Male,0,8/03/2016,Saver,2/11/2015,Telefundraiser,6,MONTHLY GIVING,7/11/2015,Active,1,RN-AUTO2016S,18/11/2015,60,7/03/2016,60,1,8/03/2016,0,,,,,,,,,,,10,438,0,,,0,,,1,7/11/2015,,,,,0,,
1391297,46,Male,77500,10/02/2016,Telefundraiser,20/11/2015,Telefundraiser,55,MONTHLY GIVING,7/11/2015,Active,1,AQ-MDP2016; AQ-PHONE2015,20/11/2015,30,9/05/2016,55,0,,0,,,,,,,,,,,36,1435,0,,,0,,,2,1/02/2012,7/11/2015,,,,0,,
